"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
2724.51657733949,0.00853733097135339,0.0780119856549261,0.77342568459153,0.932177277296116,"FBgn0000250"
27297.164066263,0.0147172383934466,0.066951834118966,0.590521828326628,0.861141717797521,"FBgn0000253"
1504.48562814857,-0.0298909475277489,0.0633507166832128,0.496526349382971,0.81789401440451,"FBgn0000256"
436.552965565462,-0.00751493134265948,0.0669108432405821,0.834996514798452,0.95214696612952,"FBgn0000257"
1429.03103622614,0.0209326725457226,0.0595345196401828,0.630120281595516,0.880623471249668,"FBgn0000259"
4144.75062757493,-0.0177426379960173,0.0812296627898575,0.496919970990298,0.818053496495013,"FBgn0000261"
4461.37537167474,-0.187800694967624,0.0999982618629585,0.00653746253009408,0.168453426356886,"FBgn0000273"
236.946707892772,0.00376274158034904,0.084433253725464,0.00542351555710774,0.153068521059339,"FBgn0000276"
227.114913241215,0.00393917070416172,0.0844421213152328,0.0160430269158827,0.245891590642121,"FBgn0000277"
19.9436480336762,0.00759182998885438,0.0847819824393774,0.025743538445803,0.286012074224853,"FBgn0000279"
1460.95968799978,-0.00201021869749118,0.0704151825764128,0.93799842950482,0.980850310553092,"FBgn0000283"
1067.97105723907,0.0136966655308298,0.0658954638369974,0.777243516749411,0.932947041071702,"FBgn0000286"
439.204389614533,0.0293217610617214,0.0818283962237608,0.385179618693091,0.755569791733744,"FBgn0000287"
2867.88576364653,-0.0478106258004115,0.0730921400052569,0.238051769682497,0.637775473626282,"FBgn0000289"
3882.6769507209,-0.0507376414106938,0.105093137505925,0.0235221819416071,0.276550266746845,"FBgn0000299"
1584.73904644617,-0.0205797967107251,0.0787560170791625,0.413925959240927,0.773330496369955,"FBgn0000303"
1255.47338184044,-0.175744294715235,0.118134367288496,0.0125711671067099,0.223958190919922,"FBgn0000307"
3983.44013375188,0.269218502094167,0.103669280372148,0.000588982003785397,0.0579755715579066,"FBgn0000308"
422.120300594103,-0.109006917358862,0.0936050198017003,0.0535740524702422,0.383477155985428,"FBgn0000316"
875.705909671911,-0.141377704508577,0.15417024725751,0.0322236298065819,0.314128030955714,"FBgn0000317"
1041.34892037418,0.146548124902849,0.242403749625422,0.0209172941191764,0.268758962470248,"FBgn0000318"
6305.81155864582,-0.15145066944434,0.0955970447185203,0.0131557586766477,0.227288003790349,"FBgn0000319"
1232.33689975364,0.033875609918224,0.0798964309068236,0.349532822794618,0.728904319870462,"FBgn0000320"
255.419335906754,-0.0405131709137418,0.0780447021825452,0.332342458036543,0.717660112489853,"FBgn0000326"
365.667667621359,0.111490611313354,0.111818802274977,0.0521235548768948,0.381089973992004,"FBgn0000330"
21.1729876415798,-0.0290612385559346,0.0904037716755865,0.0574608106917372,0.394301340818659,"FBgn0000337"
471.894275837212,0.249928158382102,0.142071653468786,0.00463271693927245,0.142789845638016,"FBgn0000339"
4769.93156159578,-0.0463380961603835,0.0837340120695186,0.332915569734236,0.718454381632014,"FBgn0000346"
12.9947627675992,0.0209701547483343,0.0869652402797169,0.141244690759625,0.536709376867647,"FBgn0000351"
560.884076971853,-0.0221514401127601,0.0788939986783645,0.517502375640015,0.829517226819146,"FBgn0000352"
11.9325078575993,0.0135239674470129,0.0856381239481093,0.0776809715812832,0.44027842825354,"FBgn0000357"
13.7751348917535,0.0134429496951357,0.085764031997743,0.0185804545693727,0.259695653439419,"FBgn0000358"
13607.408850067,-0.00215177323688841,0.0578258956575164,0.986388022557166,0.996930845280798,"FBgn0000370"
438.314852934346,0.00110919701454549,0.0681313320948007,0.98616258772152,0.996930845280798,"FBgn0000376"
440.871884618638,-0.0553901598778383,0.0800880456209526,0.224433892043527,0.623958291310985,"FBgn0000377"
5970.17730356805,-0.000853617295494081,0.0562442592815507,0.996367422648975,0.998650269249794,"FBgn0000382"
596.33222918758,0.034628266911609,0.0769308126433799,0.304814531100799,0.695866933656018,"FBgn0000384"
20.2716244264882,0.0110290789328565,0.0846283249058945,0.329619701138722,0.716360322758651,"FBgn0000392"
713.089109706647,-0.00728392159169622,0.069007074289421,0.857458304011975,0.959782194581197,"FBgn0000394"
397.295556833099,0.0179481551487312,0.0818883280392315,0.506548579535091,0.823641557463051,"FBgn0000395"
36.6807332974863,0.0219713626437945,0.0876669269462001,0.0829490206669878,0.445970069433764,"FBgn0000404"
24.0681167789285,0.00961427607752569,0.0850861000453377,0.00641938042348156,0.168026379336314,"FBgn0000405"
4428.58799287072,0.00137949161970551,0.0829223125059561,0.992653426387923,0.997838498868941,"FBgn0000406"
4547.71081098108,-0.0377185382169848,0.0870880433889332,0.278047835562191,0.676215942915786,"FBgn0000409"
268.237114784427,0.00237388996931416,0.0784276074941046,0.935950219287071,0.980469499637112,"FBgn0000411"
1351.87048068372,0.0239627330186925,0.0696263023797304,0.573171473110584,0.853748639841556,"FBgn0000412"
1250.67468784763,-0.0156665578313114,0.0601747163555007,0.723186858247669,0.915514627014604,"FBgn0000413"
4621.87375360133,-0.0150792202611981,0.0704787861714881,0.715496738808564,0.913907735728072,"FBgn0000414"
14183.7946933504,-0.0642237863783079,0.0928952256992838,0.12523492581465,0.515307239116233,"FBgn0000416"
3106.74753172108,0.235842401491025,0.31094131671732,0.0101430592345982,0.20361755048575,"FBgn0000422"
85.2558694370968,0.565182422918272,0.509018902011366,0.00390729215164431,0.13406098137292,"FBgn0000426"
488.362753578179,0.01074570495545,0.0778638727160947,0.730675623944499,0.918383278144254,"FBgn0000439"
141.482462759024,0.018221281134549,0.0832883693614705,0.447717666324281,0.794018205868012,"FBgn0000442"
423.761876707887,0.0517238816704262,0.0886669325673257,0.207378923438054,0.608587607788305,"FBgn0000447"
997.942644563018,-0.0403779095378076,0.0779111660205152,0.339916420884525,0.722974897613208,"FBgn0000448"
51.9508089853728,0.0208282110341303,0.0866268671483479,0.186502037780882,0.584154204851277,"FBgn0000449"
16.749197021358,0.00278744958847376,0.0833272805304878,0.839635257437545,0.954246651638535,"FBgn0000451"
1447.65728410641,0.0177835500064805,0.084159516976817,0.419115982181866,0.776308144792471,"FBgn0000454"
533.674612893742,-0.0360878432227182,0.0661262830186343,0.443734060253413,0.791755377720122,"FBgn0000455"
229.483529236,-0.0707260125525431,0.120604124704874,0.0424851239871355,0.350118772952069,"FBgn0000459"
119.116689705719,-0.0877335651481868,0.135560864190379,0.048474959499199,0.372341223203437,"FBgn0000463"
4999.68320578081,-0.0141844504682432,0.0771011991812028,0.719498139546534,0.915114548915075,"FBgn0000464"
2203.37544744292,-0.0789783091979269,0.125016055819576,0.0594635462173885,0.400453990850777,"FBgn0000473"
525.354043063228,-0.00424673480213696,0.0793413201387242,0.871257735495913,0.96223396687463,"FBgn0000477"
2316.97446764256,-0.043824109605014,0.0749738314591814,0.319854581613754,0.708770209447616,"FBgn0000479"
351.098371785197,-0.0324072964652525,0.0694502771873292,0.426430203775685,0.778960941843866,"FBgn0000482"
1905.93217709963,0.0471422706046783,0.0827586037504544,0.240394658884515,0.638454945858922,"FBgn0000489"
363.509142426981,-0.0085192930399345,0.072492929647462,0.830370981479374,0.951091820724406,"FBgn0000490"
154.740713573652,0.0372785772862426,0.0941250908197293,0.0661115563237143,0.420291271669241,"FBgn0000492"
189.362860949868,-0.0922198168647516,0.151143238025988,0.0311351827728011,0.310826996891131,"FBgn0000497"
652.352282922446,0.169455469880925,0.114047772484468,0.0129887114336871,0.226525716515417,"FBgn0000499"
1015.86412008126,0.0575251917072205,0.106951168012335,0.0532278326766593,0.383477155985428,"FBgn0000500"
603.673313843353,-0.0758614028217233,0.116440788650135,0.071926031558887,0.43171776187102,"FBgn0000504"
237.300869623795,0.0346782082747089,0.0793547068273287,0.376699297715078,0.750040949499451,"FBgn0000520"
195.315505880192,0.0095001994712853,0.078440872378577,0.757384812092946,0.928970155874378,"FBgn0000524"
2265.89130378727,-0.0221591462400001,0.0872677243987084,0.142390175668493,0.537572808496151,"FBgn0000527"
79.228482157253,-0.0241870226577168,0.0822909483220983,0.42438378637138,0.777466356368962,"FBgn0000529"
340.68276176132,0.0489078957550201,0.0896269558989662,0.216501654626967,0.619199083889224,"FBgn0000533"
1591.33662988382,-0.408580499551065,0.0958730666998557,1.2431503584503e-06,0.00295870658636398,"FBgn0000535"
1900.81018783307,-0.0656395240661752,0.0730556969894333,0.175581864140746,0.574939201810799,"FBgn0000536"
2986.40829092143,-0.0380406388555258,0.0804913396437093,0.369174900906159,0.744805396735926,"FBgn0000541"
267.847116946841,-0.0345684275673151,0.0902920540330951,0.160000691582433,0.55926341804913,"FBgn0000542"
439.018054550361,-0.0649653687591943,0.0787395097881589,0.177074214208173,0.576500813375188,"FBgn0000543"
1255.22770955514,-0.0854457751751635,0.0959479805705836,0.0852481754353827,0.447823531723516,"FBgn0000546"
1664.14456581748,-0.0408291384830742,0.0824155831947977,0.32784054400626,0.715740875758312,"FBgn0000547"
8.5896197726258,0.00937906494973378,0.0844774055902973,0.330896960448888,0.717451691609852,"FBgn0000551"
70430.7914767047,-0.00975668547310561,0.0802183344909547,0.709470296303805,0.910936607667072,"FBgn0000556"
12140.082767508,-0.0291586913413126,0.0611840540209829,0.532860450622695,0.83611565251641,"FBgn0000557"
38098.1848892345,-0.0689337795049795,0.10587639323076,0.10667307959068,0.485251586924847,"FBgn0000559"
14.2027989383468,0.00212406255947687,0.0833176815589742,0.980558234409394,0.995705394355769,"FBgn0000560"
1468.57783273198,-0.0821785064486654,0.094049856391387,0.0885318791158767,0.455189127736332,"FBgn0000562"
15.8005124836941,0.00391867428115838,0.0841856556122545,0.554867384600671,0.84526301087093,"FBgn0000564"
1905.94770868154,0.0150572273523553,0.0834225314923842,0.627671047736563,0.880623471249668,"FBgn0000565"
483.183518898066,-0.00588752226373474,0.0749727763592456,0.861639796046808,0.960962715549009,"FBgn0000566"
773.443735332844,-0.00404311668777947,0.0785011648016919,0.886644889705307,0.967860750365566,"FBgn0000567"
2943.20319803931,-0.0434025061498038,0.0842838075986832,0.262921451407424,0.663478969099486,"FBgn0000568"
3237.57389034786,-0.00659780735575925,0.0489966473639541,0.80627211368238,0.941565352966013,"FBgn0000575"
69.9780381762918,-0.0822172443714647,0.140617980470375,0.0241607682756552,0.27875154519352,"FBgn0000576"
75.2851956120187,0.00114929359833485,0.0794392311165021,0.966686796944669,0.991018256345075,"FBgn0000577"
701.912327480583,0.0378362984445096,0.0698790527336567,0.390530635087453,0.759494623409836,"FBgn0000578"
12973.6428901962,-0.0481975156991623,0.0871206530741291,0.234518282376583,0.634262608622295,"FBgn0000579"
2176.08421098634,-0.0456507529493593,0.0760718332950722,0.29414023253013,0.6894794153458,"FBgn0000581"
164.256578072479,-0.00707560596926526,0.0769500904407457,0.82153773940552,0.947480040275742,"FBgn0000588"
2534.04181174729,-0.0682253192226276,0.122042155829226,0.0309009850138084,0.310416548564186,"FBgn0000592"
34.9525980890943,0.00926579513612739,0.0818403306341419,0.675563738854398,0.898806215476754,"FBgn0000594"
1920.19963163716,-0.132072053991565,0.0931470436348066,0.0297411895300531,0.303714524514731,"FBgn0000611"
80.8937695435007,0.000768731355103203,0.0839775450121912,0.922045004821135,0.977077657889321,"FBgn0000615"
139.614133485618,0.0245286676504896,0.0816823006290601,0.440865610953635,0.789243577758686,"FBgn0000617"
81.6051771081863,0.0214008198003495,0.084736482876551,0.353978234420659,0.732837611877017,"FBgn0000618"
109.164150201083,-0.0271027728870305,0.0809457532207,0.428424892913421,0.780366577150938,"FBgn0000625"
353.206407425098,0.0530495673336745,0.090280361588592,0.188723763467673,0.588034283451802,"FBgn0000629"
865.998906972249,-0.0319721031046594,0.0792080451747298,0.402932801659307,0.767386433550017,"FBgn0000633"
1763.57544068767,-0.118284730146047,0.102929322819469,0.0400187737569194,0.341313652050282,"FBgn0000635"
1095.40772728596,0.0108465307319992,0.0713146035135521,0.771869484368284,0.932177277296116,"FBgn0000636"
222.300345772841,0.00206806942501987,0.084319574466344,NA,NA,"FBgn0000639"
8.27040401470997,0.00756629710811599,0.0840288831304681,0.549843295505811,0.844726428328201,"FBgn0000644"
38.8366757609226,-0.0156855376715219,0.0840297057406399,0.402027708553177,0.767386433550017,"FBgn0000658"
327.109823076336,-0.00346848374849642,0.0778953337705709,0.939477213933118,0.981276867499667,"FBgn0000659"
1181.41627597859,0.0342567589815956,0.0774013594583977,0.379717541674039,0.752891848725374,"FBgn0000662"
2918.67753215574,-0.0644324356232038,0.113538776694633,0.0550865295071974,0.387117452005399,"FBgn0000667"
604.831142994674,0.0271748244049543,0.0729781352710746,0.539234906257693,0.839600664511274,"FBgn0000709"
2808.05896826682,-0.387896109359114,0.0963260344252827,3.00318147643688e-06,0.00350337803567898,"FBgn0000711"
179.275310819415,0.0448036774541884,0.0956742956845022,0.123212557081731,0.512454632406342,"FBgn0000715"
913.901064529096,-0.0409963646637578,0.0688695776524401,0.316034757238456,0.705520086454462,"FBgn0000719"
3093.07146214514,-0.00983917789191607,0.0801725165712799,0.727840088466981,0.917233225655052,"FBgn0000721"
1887.71088101508,0.0507021334486209,0.0873925709589034,0.219817806492498,0.619988163273802,"FBgn0000723"
391.237992339629,-0.0147836321519452,0.0666571222403358,0.719232111167217,0.915094005110562,"FBgn0000810"
7.07147313208962,0.00378261418351514,0.0839809656930392,0.670732221863906,NA,"FBgn0000826"
5.00915068499483,0.003725255460741,0.0843261394665386,0.398913955668487,NA,"FBgn0000927"
15.0842316578154,-0.0154062116826991,0.0858123925924938,0.124381877000244,0.514339098343556,"FBgn0000928"
246.177684447683,-0.0700488857850321,0.110202495659601,0.0873680769297656,0.453424339933569,"FBgn0000964"
68.147882331913,-0.00187766725015705,0.0792463328218911,0.941762472115366,0.981732654519056,"FBgn0000996"
52.2232912334127,-0.00313677138279293,0.083319060370938,0.790898916424803,0.937201622034273,"FBgn0001075"
1428.03593937826,-0.124884856697971,0.121504821059109,0.0416736190500235,0.348668537737723,"FBgn0001078"
237.827699696614,-0.0386977057457654,0.0827645039218109,0.308649193359215,0.699356997332464,"FBgn0001079"
332.161839629489,-0.0546715563380863,0.10501208544749,0.0660125519615961,0.420291271669241,"FBgn0001083"
68.9275446817412,0.0254190830437937,0.0849404257595445,0.336399524109068,0.720493391191576,"FBgn0001084"
215.643973739394,-0.00944060463889162,0.0780783205223049,0.75819128180624,0.92922945076945,"FBgn0001085"
12.0975579670852,0.0151709718005095,0.0861652386832348,0.0175388231630018,0.253986350880491,"FBgn0001086"
1240.07896209709,0.0440576054253227,0.0662357890610765,0.325331131107855,0.712828342682799,"FBgn0001087"
306.093034104042,-0.0207500243773316,0.0781471263345636,0.541942324191051,0.840534231084415,"FBgn0001089"
10936.0462240206,-0.0269787427275431,0.0869097599923647,0.249213550019198,0.648770905442985,"FBgn0001090"
7331.93563649426,-0.0377971728152768,0.0929552803215751,0.119389683122531,0.506018417254376,"FBgn0001091"
7710.88227274157,0.0110021420440012,0.0719928376074153,0.775591822828992,0.932688916605731,"FBgn0001092"
8209.87409982284,-0.137919981384004,0.174778311932494,0.031792340258765,0.312535374884619,"FBgn0001098"
95.4552692347147,-0.0168917962137995,0.0805480274865774,0.562078849744762,0.84912638254389,"FBgn0001099"
514.34434265962,0.0625094138705654,0.0928912255656358,0.163471747750585,0.562614630916054,"FBgn0001104"
3561.07238143575,-0.0925402183407096,0.0861216116799308,0.0747106397506667,0.434260265223636,"FBgn0001105"
1162.55148549405,-0.256755939980594,0.0753723564666282,5.96955456562275e-05,0.0184237214936677,"FBgn0001108"
493.308941813032,0.0144336118190509,0.0823513260585497,0.541050119976052,0.840534231084415,"FBgn0001112"
4409.22063837984,-0.0398189052381576,0.093573250855186,0.0611847401885123,0.404513655528134,"FBgn0001114"
3463.79593743858,-0.0926007744862126,0.117659511521886,0.0793299470445154,0.442196995789237,"FBgn0001122"
1305.96846915123,0.0342121356626198,0.0645672382034137,0.462470740991829,0.80202846211979,"FBgn0001123"
2054.9700490713,-0.00809296770800113,0.0673201172432097,0.820819958166259,0.947207291343687,"FBgn0001124"
2614.95329843038,0.00435006374942047,0.0771984023098466,0.940616071115203,0.981732654519056,"FBgn0001125"
7092.90820071202,-0.0219519398213379,0.0824785372829764,0.442515357176352,0.790265136076632,"FBgn0001128"
307.884544069296,0.0159199606428652,0.0705082932535593,0.676490258499073,0.898806215476754,"FBgn0001133"
187.335645851741,-0.0767013697939838,0.123922803351154,0.0541994198599448,0.385272654245166,"FBgn0001134"
250.775393996566,0.23472064229431,0.174272711643267,0.00853874329945146,0.189932766739281,"FBgn0001137"
152.411213808979,-0.0172379478559179,0.0764560647793942,0.62260733587638,0.878906810297639,"FBgn0001138"
1530.46944944275,0.00339367980959187,0.0689508730150021,0.981333948627678,0.995807996863524,"FBgn0001139"
3173.79632045923,-0.0191958091492183,0.0794026960583664,0.566638436879333,0.851081277943734,"FBgn0001142"
17999.1481236728,-0.0661379605138795,0.112063025386322,0.0607005895721743,0.403817326836197,"FBgn0001145"
8.82139509998522,-0.00855335418324126,0.0840297213301036,0.489299223590766,0.813305383609736,"FBgn0001147"
6196.27240144693,0.0652104840084581,0.123352438778141,0.00573708688874137,0.156552863317964,"FBgn0001149"
135.389728425147,0.0377726023362695,0.0932614099448624,0.104700293030953,0.481469516787313,"FBgn0001150"
1597.36082414006,0.00017415605076666,0.0831652968617868,0.969406499345046,0.992084885137307,"FBgn0001168"
480.435733870347,-0.0490946049820673,0.0767773028804977,0.275535617602872,0.674534859060409,"FBgn0001169"
7.02904716379239,0.0229666782191989,0.0883140494675546,0.0413226061463652,NA,"FBgn0001170"
179.316404122349,-0.000108481241442767,0.0755530145301789,0.990462606121696,0.997838498868941,"FBgn0001179"
98.118187255315,0.0201080490739591,0.084318516811358,0.36404974356222,0.741202694975989,"FBgn0001180"
325.089464913668,0.0458470965159462,0.0716803885896909,0.310787677906732,0.700146426547674,"FBgn0001185"
4815.71374405004,-0.0114274150426839,0.0673023751375387,0.836050199879496,0.952647172621535,"FBgn0001186"
812.195366894137,-0.00345425920691705,0.0818982274149423,0.827712666575601,0.950309569056695,"FBgn0001187"
892.387731965033,0.00841011268991262,0.065874321263459,0.842015191849584,0.954918370823786,"FBgn0001189"
886.396713331752,0.0636232266801369,0.0808525288464852,0.18018558317114,0.578813936522216,"FBgn0001197"
1167.3472849793,0.0271665808515001,0.0749296415023601,0.496203538207386,0.81789401440451,"FBgn0001202"
178.075851674123,-0.00995245177053463,0.0775816265263584,0.749516304109908,0.926486393969069,"FBgn0001206"
3116.44080508584,-0.00999599379757869,0.0817861948638124,0.66962768195827,0.896902737607576,"FBgn0001208"
3942.17269947449,0.0984338538230751,0.0743621543474699,0.0758572703757866,0.435959389585697,"FBgn0001215"
372.705732167488,0.000887204937245425,0.0815710030303848,0.971220597638595,0.992909164854818,"FBgn0001216"
51.281179028761,-0.00386504846763633,0.0838871001584552,0.676069618748663,0.898806215476754,"FBgn0001217"
4818.97730471688,0.250180007771935,0.30913460339001,0.0097356933535697,0.19886195431737,"FBgn0001218"
4118.53422853903,0.0330583859573567,0.0777620778938699,0.428649426771844,0.780504740145263,"FBgn0001220"
1019.11019207422,0.0775556130502632,0.093556018463084,0.118545990308248,0.504505209666113,"FBgn0001222"
1254.59448997947,0.0120639004726198,0.0845382925164423,0.357184259680024,0.735058682309492,"FBgn0001223"
888.661142995829,0.00783309775693533,0.0844712763096746,0.470574938344127,0.804652488220682,"FBgn0001224"
2019.59511159562,-0.0017338738162068,0.0839497241344024,0.833112738273548,0.951572088678632,"FBgn0001225"
764.049514052069,-0.0086752837978001,0.0844689999926479,0.346186331298026,0.726345933724616,"FBgn0001226"
259.970864814085,0.0394514801003417,0.0881472015912895,0.238064775801638,0.637775473626282,"FBgn0001227"
11.7674357102023,0.0106003639229503,0.0852404266109139,0.00840230594213494,0.188495320697596,"FBgn0001228"
421.014760769445,0.235991335882143,0.335425996191276,0.0104827049952103,0.205454982241307,"FBgn0001229"
3487.8472487259,-0.00232945823852205,0.0840495817546753,0.73112263686257,0.918383278144254,"FBgn0001230"
18164.4180287958,0.896152841823017,0.589621268315105,0.00169684096869732,0.0877592774894242,"FBgn0001233"
4314.09676649936,0.269039660432187,0.303725147721774,0.00845915540276575,0.189234117343969,"FBgn0001234"
